,checkin_id,created_at,rating_score,user_id,beer_id,beer_name,beer_style,beer_slug,brewery_name,brewery_country,brewery_city,venue_country,venue_city
150,909880358,2020,4.0,1279815,3084368,Million Minutes On Raspberry,American Wild Ale,af-brew-million-minutes-on-raspberry,AF Brew,Russia,Saint Petersburg,Belarus,Минск
151,909879638,2020,4.25,1279815,3626383,Don't Mention the Elephant In the Room,Sour - Fruited Berliner Weisse,brewski-don-t-mention-the-elephant-in-the-room,Brewski,Sweden,Helsingborg,Belarus,Минск
152,909866579,2020,3.75,1279815,3406079,Одиннадцать (Eleven),Sour - Flanders Oud Bruin,jaws-brewery-odinnadcat-eleven,Jaws Brewery,Russia,Zarechnyy,Belarus,Минск
153,909866364,2020,4.0,1279815,3840417,Малиновый полусухой сидр с хмелем Amarillo,Cider - Herbed / Spiced / Hopped,pyotr-petrovich-petr-petrovich-malinovyj-polusuhoj-sidr-s-hmelem-amarillo,Пётр Петрович (Petr Petrovich),Russia,Tula,Belarus,Минск
154,909866272,2020,4.25,1279815,3809163,Pleasure Update,Sour - Fruited Gose,wild-lab-pleasure-update,Wild Lab,Russia,Moscow,Belarus,Минск
155,909866109,2020,4.0,1279815,3550906,Stylo,IPA - Imperial / Double New England,stamm-brewing-stylo,Stamm Brewing,Russia,Красная Пахра,Belarus,Минск
156,909865290,2020,4.5,1279815,3819138,Surround Summer,IPA - New England,wild-lab-surround-summer,Wild Lab,Russia,Moscow,Belarus,Минск
157,909696327,2020,4.5,1279815,3464303,Open Soon,Sour - Fruited Berliner Weisse,hausmann-brewery-open-soon,Hausmann Brewery,Russia,Pervouralsk,Belarus,Мінск
158,909670047,2020,3.25,1279815,401207,Cidre Royal With Cherry,Cider - Other Fruit,royal-fruit-garden-east-cidre-royal-with-cherry,Royal Fruit Garden East,Ukraine,Zolotonosha,Belarus,Мінск
159,909622340,2020,3.25,1279815,3816647,"Smth Blonde, Smth Brewed",Blonde Ale,beetlefield-smth-blonde-smth-brewed,Beetlefield,Belarus,Minsk,Belarus,Мінск
160,909452785,2020,3.25,1279815,3820148,TOCHNO IPA,IPA - American,bierbank-tochno-ipa,BIERBANK,Belarus,Минск,Belarus,Мінск
161,909436263,2020,4.25,1279815,3780845,Liquid Bakery: Strawberry Cream Cake,Sour - Fruited,dieta-dieta-liquid-bakery-strawberry-cream-cake,DIETA / ДИЕТА,Russia,Saint Petersburg,Belarus,Мінск
162,909435557,2020,4.0,1279815,3408122,May the Siberia Be With You,Sour - Fruited,hausmann-brewery-may-the-siberia-be-with-you,Hausmann Brewery,Russia,Pervouralsk,Belarus,Мінск
163,909434609,2020,3.75,1279815,3830850,No Way Back,Pale Ale - American,jungle-brewery-no-way-back,Jungle Brewery,Belarus,Юзуфово,Belarus,Мінск
164,909434363,2020,3.75,1279815,3828579,Travel Home,IPA - Session / India Session Ale,valaduta-brovar-travel-home,Valaduta Brovar,Belarus,Володута,Belarus,Мінск
165,909213636,2020,3.25,1279815,3597852,Lemondrop Juice V2,IPA - New England,victory-art-brew-lemondrop-juice-v2,Victory Art Brew,Russia,Ivanteyevka,Belarus,Мінск
166,909213055,2020,3.5,1279815,2567435,Смородиновый сидр,Cider - Traditional,tochca-brewery-smorodinovyj-sidr,Tochca Brewery,Belarus,,Belarus,Мінск
167,908700769,2020,4.25,1279815,3780845,Liquid Bakery: Strawberry Cream Cake,Sour - Fruited,dieta-dieta-liquid-bakery-strawberry-cream-cake,DIETA / ДИЕТА,Russia,Saint Petersburg,Belarus,Мінск
168,908699368,2020,4.25,1279815,3833702,Mroiva: Citra & Mosaic,Pale Ale - New England,malanka-mroiva-citra-and-mosaic,Malanka,Belarus,Minsk,Belarus,Мінск
169,908699105,2020,4.0,1279815,3829548,Dym: Višnia,Lichtenhainer,malanka-dym-visnia,Malanka,Belarus,Minsk,Belarus,Мінск
170,908697971,2020,3.75,1279815,1826240,Deep Irish Red Ale ,Red Ale - Irish,mad-frog-brewery-deep-irish-red-ale,Mad Frog Brewery,Belarus,Большое Стиклево,Belarus,Мінск
171,908545387,2020,3.75,1279815,3775342,GIVE IT A TRY!,Sour - Fruited,bierbank-give-it-a-try,BIERBANK,Belarus,Минск,Belarus,Мінск
172,908544654,2020,3.75,1279815,3809686,Low Pressure,Wheat Beer - American Pale Wheat,jungle-brewery-low-pressure,Jungle Brewery,Belarus,Юзуфово,Belarus,Мінск
173,908116296,2020,3.5,1279815,3735964,Fishermans Morning,Porter - Baltic,jungle-brewery-fishermans-morning,Jungle Brewery,Belarus,Юзуфово,Belarus,Мінск
174,908114883,2020,4.0,1279815,3713029,Funkyourself,Porter - Other,jungle-brewery-funkyourself,Jungle Brewery,Belarus,Юзуфово,Belarus,Мінск
175,908114149,2020,4.0,1279815,3775342,GIVE IT A TRY!,Sour - Fruited,bierbank-give-it-a-try,BIERBANK,Belarus,Минск,Belarus,Мінск
176,907978164,2020,4.0,1279815,3668114,Moon Sign,Sour - Fruited,zagovor-brewery-moon-sign,Zagovor Brewery,Russia,Moscow,Belarus,Мінск
177,907974458,2020,3.75,1279815,3793262,IPA 9 1/2 Weeks,IPA - Brut,bierbank-ipa-9-1-2-weeks,BIERBANK,Belarus,Минск,Belarus,Мінск
178,907559594,2020,3.0,1279815,93350,Somersby Blackberry,Cider - Other Fruit,carlsberg-group-somersby-blackberry,Carlsberg Group,Denmark,Copenhagen,Belarus,Мінск
179,907555438,2020,3.5,1279815,21655,Alivaria Beloe Zoloto (Аливария Белое Золото),Wheat Beer - Witbier,pi-zavod-alivaryya-alivaria-brewery-alivaria-beloe-zoloto-alivariya-beloe-zoloto,Пивоваренная компания «Аливария» (Alivaria Brewery),Belarus,Минск,Belarus,Мінск
180,907213259,2020,3.25,1279815,3820142,West Coast IPA Ekuanot & El Dorado,IPA - American,taler-taler-west-coast-ipa-ekuanot-and-el-dorado,Taler (Талер),Belarus,Minsk,Belarus,Мінск
181,907202403,2020,4.0,1279815,11387,Krombacher Weizen,Hefeweizen,krombacher-gruppe-krombacher-weizen-hell,Krombacher Gruppe,Germany,Kreuztal,Belarus,Мінск
182,906989355,2020,4.0,1279815,3689000,The Decider Semi-Dry,Cider - Traditional,courage-brewery-the-decider-semi-dry,Courage Brewery,Russia,Moscow,Belarus,Мінск
183,906989245,2020,3.75,1279815,3635302,Go Trabi,Sour - Fruited Berliner Weisse,one-ton-brewery-pivovarnya-odna-tonna-go-trabi,One Ton Brewery (Пивоварня Одна Тонна),Russia,Zhukovskiy,Belarus,Мінск
184,906960340,2020,4.0,1279815,3811038,Citramon,IPA - Session / India Session Ale,13-litar-citramon,13 Litar,Belarus,д. Теребунь,Belarus,Мінск
185,906619203,2020,4.0,1279815,3369664,Van Goth,IPA - Sour,brew-division-van-goth,Brew Division,Russia,Saint Petersburg,Belarus,Мінск
186,906608238,2020,4.0,1279815,3683487,Babauhaus,Sour - Fruited,af-brew-babauhaus,AF Brew,Russia,Saint Petersburg,Belarus,Мінск
187,906607618,2020,4.0,1279815,2701059,Лось и Кедр. V.8.0 (Версия 8.0),Cider - Traditional,los-i-kedr-los-i-kedr-v-8-0-versiya-8-0,Лось и Кедр (Moose & Cedar),Russia,Barnaul,Belarus,Мінск
188,906606701,2020,0.0,1279815,2018,Petrus Aged Pale,Sour - Other,brouwerij-de-brabandere-petrus-aged-pale,Brouwerij De Brabandere,Belgium,Bavikhove,Belarus,Мінск
189,906604916,2020,3.75,1279815,3392508,Кассис — Кассиопея / Cassis — Cassiopeia,Sour - Fruited,pivovarnya-chasha-thicket-brewery-kassis-kassiopeya-cassis-cassiopeia,Пивоварня Чаща / Thicket Brewery,Russia,Moscow,Belarus,Мінск
190,906418443,2020,3.25,1279815,3820290,Disco Peach,Wheat Beer - Witbier,pervaya-remeslennaya-pivovarnya-hops-disco-peach,Первая Ремесленная Пивоварня Hops,Belarus,улица Колесникова 38,Belarus,Мінск
191,906417443,2020,4.0,1279815,3801446,Mental Fire,IPA - American,jungle-brewery-mental-fire,Jungle Brewery,Belarus,Юзуфово,Belarus,Мінск
192,906417321,2020,4.0,1279815,3767908,The Clash,Cider - Dry,rock-n-rolla-s-the-clash,Rock-n-Rolla's,Belarus,,Belarus,Мінск
193,906417146,2020,3.75,1279815,791814,Corsendonk Blanche,Wheat Beer - Witbier,brouwerij-corsendonk-corsendonk-blanche,Brouwerij Corsendonk,Belgium,Turnhout,Belarus,Мінск
194,906113935,2020,4.25,1279815,3169381,Daenerys,Sour - Fruited,stamm-brewing-daenerys,Stamm Brewing,Russia,Красная Пахра,Belarus,
195,906012222,2020,3.0,1279815,3628428,ЛЮДИ,Red Ale - Other,bierbank-lyudi,BIERBANK,Belarus,Минск,Belarus,
196,905975258,2020,4.0,1279815,3767298,RedBerry Construct,Sour - Fruited Gose,big-village-brewery-redberry-construct,Big Village Brewery,Russia,Krasnodar,Belarus,
197,905972768,2020,3.75,1279815,3782478,"Ой, всё!? / Oy, Vsyo!?",IPA - American,brewlok-brewery-oj-vse-oj-vse,Brewlok Brewery ,Russia,Voronezh,Belarus,
198,905971017,2020,0.0,1279815,3821655,Navaĺnica: pšaničnaje vino z hibiscusam,Wheat Beer - Wheat Wine,malanka-navalnica-psanicnaje-vino-z-hibiscusam,Malanka,Belarus,Minsk,Belarus,
199,905820674,2020,4.25,1279815,3801708,Berrierus,Sour - Fruited,brew-division-berrierus,Brew Division,Russia,Saint Petersburg,Belarus,
200,905761558,2020,0.0,1279815,3816647,"Smth Blonde, Smth Brewed",Blonde Ale,beetlefield-smth-blonde-smth-brewed,Beetlefield,Belarus,Minsk,Belarus,
201,905760538,2020,0.0,1279815,3809474,boolshit,IPA - Session / India Session Ale,beetlefield-boolshit,Beetlefield,Belarus,Minsk,Belarus,
202,905486758,2020,3.75,1279815,3765583,Sour Flow (свекла\смородина),Sour - Fruited,panzer-brewery-sour-flow-svekla-smorodina,Panzer Brewery,Russia,Moscow,Belarus,Мінск
203,905486147,2020,3.5,1279815,3819162,Destroy Oh Boy,IPA - Imperial / Double,jungle-brewery-destroy-oh-boy,Jungle Brewery,Belarus,Юзуфово,Belarus,Мінск
204,905449262,2020,3.75,1279815,3182553,Sour Envy,IPA - Sour,brewski-sour-envy,Brewski,Sweden,Helsingborg,Belarus,Мінск
205,905430230,2020,4.25,1279815,3807682,King of the Frog Island,Mead - Other,mad-frog-brewery-king-of-the-frog-island,Mad Frog Brewery,Belarus,Большое Стиклево,Belarus,Мінск
206,905340853,2020,4.0,1279815,3794956,Tarradiddle,Sour - Fruited,red-button-brewery-tarradiddle,Red Button Brewery,Russia,Moscow,Belarus,Мінск
207,905340473,2020,4.0,1279815,3817570,Maladzik Blend #01,Wild Ale - Other,malanka-maladzik-blend-01,Malanka,Belarus,Minsk,Belarus,Мінск
208,905291635,2020,3.0,1279815,3816647,"Smth Blonde, Smth Brewed",Blonde Ale,beetlefield-smth-blonde-smth-brewed,Beetlefield,Belarus,Minsk,Belarus,Мінск
209,905284989,2020,3.75,1279815,3809474,boolshit,IPA - Session / India Session Ale,beetlefield-boolshit,Beetlefield,Belarus,Minsk,Belarus,Мінск
210,904979837,2020,3.5,1279815,1694501,Пивная карта. APA,Pale Ale - American,krinitsa-krinica-pivnaya-karta-apa,Krinitsa (Криница),Belarus,Partyzanski District,Belarus,Мінск
211,904979445,2020,3.0,1279815,6797,Tuborg Grøn,Pilsner - Other,carlsberg-group-tuborg-gron,Carlsberg Group,Denmark,Copenhagen,Belarus,Мінск
212,904972409,2020,0.0,1279815,3816647,"Smth Blonde, Smth Brewed",Blonde Ale,beetlefield-smth-blonde-smth-brewed,Beetlefield,Belarus,Minsk,Belarus,Мінск
213,904972206,2020,0.0,1279815,3809474,boolshit,IPA - Session / India Session Ale,beetlefield-boolshit,Beetlefield,Belarus,Minsk,Belarus,Мінск
214,904681815,2020,4.0,1279815,3804269,Synergy,Sour - Fruited,stray-brewery-synergy,Stray Brewery,Belarus,,Belarus,Мінск
215,904642940,2020,3.5,1279815,3808716,Sexorcism,Fruit Beer,valaduta-brovar-sexorcism,Valaduta Brovar,Belarus,Володута,Belarus,Мінск
216,904642768,2020,4.0,1279815,3817570,Maladzik Blend #01,Wild Ale - Other,malanka-maladzik-blend-01,Malanka,Belarus,Minsk,Belarus,Мінск
217,904451589,2020,4.0,1279815,3808836,Klyukoze (Клюкозе),Sour - Gose,pan-kachyn-pan-kachyn-klyukoze-klyukoze,Pan Kachyn (Пан Качын),Belarus,Zhazhelka,Belarus,Мінск
218,904215053,2020,4.5,1279815,3790284,Relict,Sour - Fruited,jungle-brewery-relict,Jungle Brewery,Belarus,Юзуфово,Belarus,Мінск
219,903898789,2020,0.0,1279815,3809474,boolshit,IPA - Session / India Session Ale,beetlefield-boolshit,Beetlefield,Belarus,Minsk,Belarus,Мінск
220,903667663,2020,4.25,1279815,3620614,Trail Mix,Sour - Fruited Berliner Weisse,velka-morava-trail-mix,Velka Morava,Russia,Moscow,Belarus,Мінск
221,903397210,2020,4.25,1279815,3807961,Dzied-Baradzied - BA Rioja,Sour - Other,bottle-share-dzied-baradzied-ba-rioja,Bottle Share,Russia,Moscow,Belarus,Мінск
222,903230193,2020,0.0,1279815,3766121,IPA 8 MILE,IPA - American,bierbank-ipa-8-mile,BIERBANK,Belarus,Минск,Belarus,Мінск
223,902993937,2020,4.25,1279815,3790284,Relict,Sour - Fruited,jungle-brewery-relict,Jungle Brewery,Belarus,Юзуфово,Belarus,Мінск
224,902883616,2020,4.0,1279815,3777416,All Together,IPA - New England,rewort-brewery-all-together,Rewort Brewery,Russia,Sergiyev Posad,Belarus,Мінск
225,902882939,2020,4.0,1279815,3438000,Seminole Adonis,Sour - Fruited Berliner Weisse,brewski-seminole-adonis,Brewski,Sweden,Helsingborg,Belarus,Мінск
226,902882551,2020,3.75,1279815,3777412,RE²PROJECT,Sour - Fruited Gose,rewort-brewery-re2project,Rewort Brewery,Russia,Sergiyev Posad,Belarus,Мінск
227,902882043,2020,3.5,1279815,3799749,"Vyraj: Huava, kivi i kardamon",IPA - Imperial / Double Milkshake,malanka-vyraj-huava-kivi-i-kardamon,Malanka,Belarus,Minsk,Belarus,Мінск
228,902811818,2020,4.25,1279815,3808748,Pavaloka: Sabro,IPA - Triple New England,malanka-pavaloka-sabro,Malanka,Belarus,Minsk,Belarus,Minsk
229,902811352,2020,4.0,1279815,3716473,BANANA BANG,Sour - Fruited,fff-brew-banana-bang,FFF BREW,Russia,Moscow,Belarus,Minsk
230,902778391,2020,4.0,1279815,3566115,Hit The Road,IPA - Sour,fff-brew-hit-the-road,FFF BREW,Russia,Moscow,Belarus,Minsk
231,902778201,2020,3.75,1279815,3809686,Low Pressure,Wheat Beer - American Pale Wheat,jungle-brewery-low-pressure,Jungle Brewery,Belarus,Юзуфово,Belarus,Minsk
232,902350727,2020,3.75,1279815,3425917,RIGHT IPA,IPA - American,pervaya-remeslennaya-pivovarnya-hops-right-ipa,Первая Ремесленная Пивоварня Hops,Belarus,улица Колесникова 38,Belarus,Мінск
233,901931658,2020,3.75,1279815,3635349,Naicy Молочный Кокос,Cider - Other Fruit,los-i-kedr-moose-and-cedar-naicy-molochnyj-kokos,Лось и Кедр (Moose & Cedar),Russia,Barnaul,Belarus,Мінск
234,901719012,2020,4.0,1279815,3436987,Голос Океана,IPA - Sour,panzer-brewery-golos-okeana,Panzer Brewery,Russia,Moscow,Belarus,Мінск
235,901667896,2020,3.5,1279815,10703,Warsteiner Premium Verum / German Pilsener,Pilsner - German,warsteiner-warsteiner-premium-verum-german-pilsener,Warsteiner,Germany,Warstein,Belarus,Мінск
236,900008269,2020,4.25,1279815,3790284,Relict,Sour - Fruited,jungle-brewery-relict,Jungle Brewery,Belarus,Юзуфово,Belarus,Мінск
237,900008180,2020,4.0,1279815,3767908,The Clash,Cider - Dry,rock-n-rolla-s-the-clash,Rock-n-Rolla's,Belarus,,Belarus,Мінск
238,900008062,2020,3.75,1279815,3783484,Ramones,IPA - Imperial / Double,rock-n-rolla-s-ramones,Rock-n-Rolla's,Belarus,,Belarus,Мінск
239,899791640,2020,4.5,1279815,3790284,Relict,Sour - Fruited,jungle-brewery-relict,Jungle Brewery,Belarus,Юзуфово,Belarus,Мінск
240,899562867,2020,4.0,1279815,3679977,MAVERICK,IPA - New England,panzer-brewery-maverick,Panzer Brewery,Russia,Moscow,Belarus,Мінск
241,899081590,2020,4.25,1279815,1750902,Mangoliers,Sour - Fruited,zagovor-brewery-mangoliers,Zagovor Brewery,Russia,Moscow,Belarus,Мінск
242,899081529,2020,4.0,1279815,3717958,Pranker Jet,IPA - Milkshake,brew-division-pranker-jet,Brew Division,Russia,Saint Petersburg,Belarus,Мінск
243,898833241,2020,4.5,1279815,3169381,Daenerys,Sour - Fruited,stamm-brewing-daenerys,Stamm Brewing,Russia,Красная Пахра,Belarus,Мінск
244,898690186,2020,3.75,1279815,3769383,Your Lordship,Lager - Pale,stamm-brewing-your-lordship,Stamm Brewing,Russia,Красная Пахра,Belarus,Мінск
245,898240548,2020,4.0,1279815,3774266,Istota,Sour - Fruited,jungle-brewery-istota,Jungle Brewery,Belarus,Юзуфово,Belarus,Мінск
246,898181513,2020,4.0,1279815,3790284,Relict,Sour - Fruited,jungle-brewery-relict,Jungle Brewery,Belarus,Юзуфово,Belarus,Мінск
247,898103329,2020,0.0,1279815,3790284,Relict,Sour - Fruited,jungle-brewery-relict,Jungle Brewery,Belarus,Юзуфово,Belarus,Мінск
248,898103022,2020,4.25,1279815,3723789,Quiet Sounds,Sour - Fruited Gose,zagovor-brewery-quiet-sounds,Zagovor Brewery,Russia,Moscow,Belarus,Мінск
249,898102476,2020,4.0,1279815,3724355,Strangelight,IPA - New England,zagovor-brewery-strangelight,Zagovor Brewery,Russia,Moscow,Belarus,Мінск
250,898099974,2020,3.75,1279815,3731970,Roller Disco,IPA - New England,big-village-brewery-roller-disco,Big Village Brewery,Russia,Krasnodar,Belarus,Мінск
251,898074887,2020,3.75,1279815,3744212,STRAWNANA SWIRL,Sour - Fruited,big-village-brewery-strawnana-swirl,Big Village Brewery,Russia,Krasnodar,Belarus,Мінск
252,898072063,2020,4.0,1279815,3249066,Lost Planet: Strawberry & Basil,Sour - Fruited Berliner Weisse,sabotage-lost-planet-strawberry-and-basil,Sabotage,Russia,Perm,Belarus,Мінск
253,898060546,2020,3.5,1279815,3717956,Burning Jam: Lime & Basil,Sour - Fruited Gose,brew-division-burning-jam-lime-and-basil,Brew Division,Russia,Saint Petersburg,Belarus,Мінск
254,898046271,2020,4.5,1279815,1750902,Mangoliers,Sour - Fruited,zagovor-brewery-mangoliers,Zagovor Brewery,Russia,Moscow,Belarus,Мінск
255,897808683,2020,4.0,1279815,3136115,Super Mango,Pale Ale - Milkshake,panzer-brewery-super-mango,Panzer Brewery,Russia,Moscow,Belarus,Мінск
256,897541552,2020,4.0,1279815,3751544,All Together,IPA - American,carousel-brewery-all-together,Carousel Brewery,Belarus,Минск,Belarus,Мінск
257,897249886,2020,4.0,1279815,2278252,Komplott: Yuzu & Citra,Sour - Fruited,zagovor-brewery-komplott-yuzu-and-citra,Zagovor Brewery,Russia,Moscow,Belarus,Мінск
258,897211925,2020,3.75,1279815,3782504,All Together,IPA - American,jungle-brewery-all-together,Jungle Brewery,Belarus,Юзуфово,Belarus,Мінск
259,897073643,2020,3.0,1279815,3656679,Zhygulyouskae 80 Year (Жыгулёўскае 80 год),Lager - Euro Pale,lidskoe-pivo-lidskoe-pivo-zhygulyouskae-80-year-zhygulyo-skae-80-god,Lidskoe Pivo (Лидское Пиво),Belarus,Lida,Belarus,Мінск
260,897027974,2020,3.25,1279815,1032183,Marochnoe Temnoe (Марочное Темное),Lager - Munich Dunkel,afanasy-afanasij-marochnoe-temnoe-marochnoe-temnoe,Afanasy (Афанасий),Russia,Tver',Belarus,Мінск
261,896813030,2020,4.0,1279815,3574857,Sour Flow (цитрус),Sour - Fruited,panzer-brewery-sour-flow-citrus,Panzer Brewery,Russia,Moscow,Belarus,Мінск
262,896769552,2020,3.75,1279815,3074053,Erfurter Hefeweizen,Hefeweizen,privatbrauerei-eibau-erfurter-hefeweizen,Privatbrauerei Eibau,Germany,Eibau,Belarus,Мінск
263,896484055,2020,4.0,1279815,2262082,Nitro Charger,IPA - Milkshake,panzer-brewery-nitro-charger,Panzer Brewery,Russia,Moscow,Belarus,Мінск
264,896321881,2020,4.25,1279815,3436987,Голос Океана,IPA - Sour,panzer-brewery-golos-okeana,Panzer Brewery,Russia,Moscow,Belarus,Мінск
265,895979037,2020,3.75,1279815,3681040,Avenue 77 Sabro & Mosaic,IPA - American,chibis-brewery-avenue-77-sabro-and-mosaic,CHIBIS Brewery,Russia,Moscow,Belarus,Мінск
266,895978101,2020,3.75,1279815,3683755,BRING ME TO LIFE,Sour - Fruited Gose,coven-brewery-bring-me-to-life,COVEN Brewery,Russia,Moscow,Belarus,Мінск
267,895865562,2020,4.25,1279815,3732015,Forbidden Union,Sour - Fruited,stamm-brewing-forbidden-union,Stamm Brewing,Russia,Красная Пахра,Belarus,Мінск
268,895865127,2020,4.0,1279815,3773462,NO GALAXY,IPA - Imperial / Double,valaduta-brovar-no-galaxy,Valaduta Brovar,Belarus,Володута,Belarus,Мінск
269,895810374,2020,4.0,1279815,3582917,3 in 1 Super Sour,Sour - Fruited,stamm-brewing-3-in-1-super-sour,Stamm Brewing,Russia,Красная Пахра,Belarus,Мінск
270,895793179,2020,4.5,1279815,3690113,SPLURGE,Sour - Fruited,red-button-brewery-splurge,Red Button Brewery,Russia,Moscow,Belarus,Мінск
271,895792272,2020,4.25,1279815,3782538,Mroiva: Mosaic,Pale Ale - New England,malanka-mroiva-mosaic,Malanka,Belarus,Minsk,Belarus,Мінск
272,895464438,2020,0.0,1279815,3773424,Chvalia: Marakuja,Sour - Fruited,malanka-chvalia-marakuja,Malanka,Belarus,Minsk,Belarus,Мінск
273,895224041,2020,3.5,1279815,3756380,A Bit of Shake,IPA - Milkshake,chibis-brewery-a-bit-of-shake,CHIBIS Brewery,Russia,Moscow,Belarus,Мінск
